values
"[0, 148, 297, 445, 594, 742, 890, 1039, 1187, 1336, 1484, 1632, 1781, 1929, 2078, 2226]"
"[0, 148, 297, 445, 594, 742, 890, 1039, 1187, 1336, 1484, 1632, 1781, 1929, 2078, 2226]"
"[0, 148, 297, 445, 594, 742, 890, 1039, 1187, 1336, 1484, 1632, 1781, 1929, 2078, 2226]"
"[0, 173, 345, 518, 690, 863, 1036, 1208, 1381, 1553, 1726, 1899, 2071, 2244, 2416, 2589]"
"[0, 173, 345, 518, 690, 863, 1036, 1208, 1381, 1553, 1726, 1899, 2071, 2244, 2416, 2589]"
"[0, 173, 345, 518, 690, 863, 1036, 1208, 1381, 1553, 1726, 1899, 2071, 2244, 2416, 2589]"
"[0, 181, 361, 542, 723, 904, 1084, 1265, 1446, 1627, 1807, 1988, 2169, 2350, 2530, 2711]"
"[0, 181, 361, 542, 723, 904, 1084, 1265, 1446, 1627, 1807, 1988, 2169, 2350, 2530, 2711]"
"[0, 181, 361, 542, 723, 904, 1084, 1265, 1446, 1627, 1807, 1988, 2169, 2350, 2530, 2711]"
"[0, 162, 324, 485, 647, 809, 971, 1133, 1294, 1456, 1618, 1780, 1942, 2103, 2265, 2427]"
"[0, 162, 324, 485, 647, 809, 971, 1133, 1294, 1456, 1618, 1780, 1942, 2103, 2265, 2427]"
"[0, 162, 324, 485, 647, 809, 971, 1133, 1294, 1456, 1618, 1780, 1942, 2103, 2265, 2427]"
"[0, 186, 371, 557, 743, 928, 1114, 1300, 1485, 1671, 1857, 2042, 2228, 2414, 2599, 2785]"
"[0, 186, 371, 557, 743, 928, 1114, 1300, 1485, 1671, 1857, 2042, 2228, 2414, 2599, 2785]"
"[0, 186, 371, 557, 743, 928, 1114, 1300, 1485, 1671, 1857, 2042, 2228, 2414, 2599, 2785]"
"[0, 214, 427, 641, 855, 1069, 1282, 1496, 1710, 1924, 2137, 2351, 2565, 2779, 2992, 3206]"
"[0, 214, 427, 641, 855, 1069, 1282, 1496, 1710, 1924, 2137, 2351, 2565, 2779, 2992, 3206]"
"[0, 214, 427, 641, 855, 1069, 1282, 1496, 1710, 1924, 2137, 2351, 2565, 2779, 2992, 3206]"
"[0, 152, 303, 455, 607, 759, 910, 1062, 1214, 1366, 1517, 1669, 1821, 1973, 2124, 2276]"
"[0, 152, 303, 455, 607, 759, 910, 1062, 1214, 1366, 1517, 1669, 1821, 1973, 2124, 2276]"
"[0, 152, 303, 455, 607, 759, 910, 1062, 1214, 1366, 1517, 1669, 1821, 1973, 2124, 2276]"
"[0, 183, 366, 550, 733, 916, 1099, 1282, 1466, 1649, 1832, 2015, 2198, 2382, 2565, 2748]"
"[0, 183, 366, 550, 733, 916, 1099, 1282, 1466, 1649, 1832, 2015, 2198, 2382, 2565, 2748]"
"[0, 183, 366, 550, 733, 916, 1099, 1282, 1466, 1649, 1832, 2015, 2198, 2382, 2565, 2748]"
"[0, 122, 245, 367, 490, 612, 735, 857, 980, 1102, 1225, 1347, 1470, 1592, 1715, 1837]"
"[0, 122, 245, 367, 490, 612, 735, 857, 980, 1102, 1225, 1347, 1470, 1592, 1715, 1837]"
"[0, 122, 245, 367, 490, 612, 735, 857, 980, 1102, 1225, 1347, 1470, 1592, 1715, 1837]"
"[0, 192, 383, 575, 766, 958, 1150, 1341, 1533, 1724, 1916, 2108, 2299, 2491, 2682, 2874]"
"[0, 192, 383, 575, 766, 958, 1150, 1341, 1533, 1724, 1916, 2108, 2299, 2491, 2682, 2874]"
"[0, 192, 383, 575, 766, 958, 1150, 1341, 1533, 1724, 1916, 2108, 2299, 2491, 2682, 2874]"
"[0, 189, 378, 566, 755, 944, 1133, 1322, 1510, 1699, 1888, 2077, 2266, 2454, 2643, 2832]"
"[0, 189, 378, 566, 755, 944, 1133, 1322, 1510, 1699, 1888, 2077, 2266, 2454, 2643, 2832]"
"[0, 189, 378, 566, 755, 944, 1133, 1322, 1510, 1699, 1888, 2077, 2266, 2454, 2643, 2832]"
"[0, 95, 189, 284, 379, 474, 568, 663, 758, 853, 947, 1042, 1137, 1232, 1326, 1421]"
"[0, 95, 189, 284, 379, 474, 568, 663, 758, 853, 947, 1042, 1137, 1232, 1326, 1421]"
"[0, 95, 189, 284, 379, 474, 568, 663, 758, 853, 947, 1042, 1137, 1232, 1326, 1421]"
"[0, 121, 242, 363, 485, 606, 727, 848, 969, 1090, 1211, 1332, 1454, 1575, 1696, 1817]"
"[0, 121, 242, 363, 485, 606, 727, 848, 969, 1090, 1211, 1332, 1454, 1575, 1696, 1817]"
"[0, 121, 242, 363, 485, 606, 727, 848, 969, 1090, 1211, 1332, 1454, 1575, 1696, 1817]"
"[0, 193, 387, 580, 773, 966, 1160, 1353, 1546, 1739, 1933, 2126, 2319, 2512, 2706, 2899]"
"[0, 193, 387, 580, 773, 966, 1160, 1353, 1546, 1739, 1933, 2126, 2319, 2512, 2706, 2899]"
"[0, 193, 387, 580, 773, 966, 1160, 1353, 1546, 1739, 1933, 2126, 2319, 2512, 2706, 2899]"
"[0, 205, 410, 615, 820, 1025, 1230, 1435, 1641, 1846, 2051, 2256, 2461, 2666, 2871, 3076]"
"[0, 205, 410, 615, 820, 1025, 1230, 1435, 1641, 1846, 2051, 2256, 2461, 2666, 2871, 3076]"
"[0, 205, 410, 615, 820, 1025, 1230, 1435, 1641, 1846, 2051, 2256, 2461, 2666, 2871, 3076]"
"[0, 182, 364, 547, 729, 911, 1093, 1275, 1458, 1640, 1822, 2004, 2186, 2369, 2551, 2733]"
"[0, 182, 364, 547, 729, 911, 1093, 1275, 1458, 1640, 1822, 2004, 2186, 2369, 2551, 2733]"
"[0, 182, 364, 547, 729, 911, 1093, 1275, 1458, 1640, 1822, 2004, 2186, 2369, 2551, 2733]"
"[0, 193, 387, 580, 773, 966, 1160, 1353, 1546, 1739, 1933, 2126, 2319, 2512, 2706, 2899]"
"[0, 193, 387, 580, 773, 966, 1160, 1353, 1546, 1739, 1933, 2126, 2319, 2512, 2706, 2899]"
"[0, 193, 387, 580, 773, 966, 1160, 1353, 1546, 1739, 1933, 2126, 2319, 2512, 2706, 2899]"
"[0, 131, 262, 393, 524, 655, 786, 917, 1047, 1178, 1309, 1440, 1571, 1702, 1833, 1964]"
"[0, 131, 262, 393, 524, 655, 786, 917, 1047, 1178, 1309, 1440, 1571, 1702, 1833, 1964]"
"[0, 131, 262, 393, 524, 655, 786, 917, 1047, 1178, 1309, 1440, 1571, 1702, 1833, 1964]"
"[0, 178, 356, 534, 711, 889, 1067, 1245, 1423, 1601, 1779, 1957, 2134, 2312, 2490, 2668]"
"[0, 178, 356, 534, 711, 889, 1067, 1245, 1423, 1601, 1779, 1957, 2134, 2312, 2490, 2668]"
"[0, 178, 356, 534, 711, 889, 1067, 1245, 1423, 1601, 1779, 1957, 2134, 2312, 2490, 2668]"
"[0, 166, 333, 499, 665, 832, 998, 1164, 1331, 1497, 1663, 1830, 1996, 2162, 2329, 2495]"
"[0, 166, 333, 499, 665, 832, 998, 1164, 1331, 1497, 1663, 1830, 1996, 2162, 2329, 2495]"
"[0, 166, 333, 499, 665, 832, 998, 1164, 1331, 1497, 1663, 1830, 1996, 2162, 2329, 2495]"
"[0, 134, 268, 402, 537, 671, 805, 939, 1073, 1207, 1341, 1475, 1610, 1744, 1878, 2012]"
"[0, 134, 268, 402, 537, 671, 805, 939, 1073, 1207, 1341, 1475, 1610, 1744, 1878, 2012]"
"[0, 134, 268, 402, 537, 671, 805, 939, 1073, 1207, 1341, 1475, 1610, 1744, 1878, 2012]"
"[0, 152, 303, 455, 607, 759, 910, 1062, 1214, 1366, 1517, 1669, 1821, 1973, 2124, 2276]"
"[0, 152, 303, 455, 607, 759, 910, 1062, 1214, 1366, 1517, 1669, 1821, 1973, 2124, 2276]"
"[0, 152, 303, 455, 607, 759, 910, 1062, 1214, 1366, 1517, 1669, 1821, 1973, 2124, 2276]"
"[0, 148, 295, 443, 591, 739, 886, 1034, 1182, 1330, 1477, 1625, 1773, 1921, 2068, 2216]"
"[0, 148, 295, 443, 591, 739, 886, 1034, 1182, 1330, 1477, 1625, 1773, 1921, 2068, 2216]"
"[0, 148, 295, 443, 591, 739, 886, 1034, 1182, 1330, 1477, 1625, 1773, 1921, 2068, 2216]"
"[0, 164, 329, 493, 658, 822, 986, 1151, 1315, 1480, 1644, 1808, 1973, 2137, 2302, 2466]"
"[0, 164, 329, 493, 658, 822, 986, 1151, 1315, 1480, 1644, 1808, 1973, 2137, 2302, 2466]"
"[0, 164, 329, 493, 658, 822, 986, 1151, 1315, 1480, 1644, 1808, 1973, 2137, 2302, 2466]"
"[0, 117, 234, 350, 467, 584, 701, 818, 934, 1051, 1168, 1285, 1402, 1518, 1635, 1752]"
"[0, 117, 234, 350, 467, 584, 701, 818, 934, 1051, 1168, 1285, 1402, 1518, 1635, 1752]"
"[0, 117, 234, 350, 467, 584, 701, 818, 934, 1051, 1168, 1285, 1402, 1518, 1635, 1752]"
"[0, 49, 99, 148, 197, 246, 296, 345, 394, 443, 493, 542, 591, 640, 690, 739]"
"[0, 49, 99, 148, 197, 246, 296, 345, 394, 443, 493, 542, 591, 640, 690, 739]"
"[0, 49, 99, 148, 197, 246, 296, 345, 394, 443, 493, 542, 591, 640, 690, 739]"
"[0, 183, 366, 549, 731, 914, 1097, 1280, 1463, 1646, 1829, 2012, 2194, 2377, 2560, 2743]"
"[0, 183, 366, 549, 731, 914, 1097, 1280, 1463, 1646, 1829, 2012, 2194, 2377, 2560, 2743]"
"[0, 183, 366, 549, 731, 914, 1097, 1280, 1463, 1646, 1829, 2012, 2194, 2377, 2560, 2743]"
"[0, 51, 103, 154, 206, 257, 308, 360, 411, 463, 514, 565, 617, 668, 720, 771]"
"[0, 51, 103, 154, 206, 257, 308, 360, 411, 463, 514, 565, 617, 668, 720, 771]"
"[0, 51, 103, 154, 206, 257, 308, 360, 411, 463, 514, 565, 617, 668, 720, 771]"
"[0, 60, 120, 180, 240, 300, 360, 420, 479, 539, 599, 659, 719, 779, 839, 899]"
"[0, 60, 120, 180, 240, 300, 360, 420, 479, 539, 599, 659, 719, 779, 839, 899]"
"[0, 60, 120, 180, 240, 300, 360, 420, 479, 539, 599, 659, 719, 779, 839, 899]"
"[0, 171, 341, 512, 683, 853, 1024, 1195, 1365, 1536, 1707, 1877, 2048, 2219, 2389, 2560]"
"[0, 171, 341, 512, 683, 853, 1024, 1195, 1365, 1536, 1707, 1877, 2048, 2219, 2389, 2560]"
"[0, 171, 341, 512, 683, 853, 1024, 1195, 1365, 1536, 1707, 1877, 2048, 2219, 2389, 2560]"
"[0, 228, 456, 683, 911, 1139, 1367, 1595, 1822, 2050, 2278, 2506, 2734, 2961, 3189, 3417]"
"[0, 228, 456, 683, 911, 1139, 1367, 1595, 1822, 2050, 2278, 2506, 2734, 2961, 3189, 3417]"
"[0, 228, 456, 683, 911, 1139, 1367, 1595, 1822, 2050, 2278, 2506, 2734, 2961, 3189, 3417]"
"[0, 192, 384, 577, 769, 961, 1153, 1345, 1538, 1730, 1922, 2114, 2306, 2499, 2691, 2883]"
